date_time,is_holiday,humidity,wind_speed,wind_direction,visibility_in_miles,dew_point,temperature,rain_p_h,snow_p_h,clouds_all,weather_type,traffic_volume,air_pollution_index
2013-06-19 21:00:00,None,82,1,347,3,3,292.79,0,0,0,Clear,3038,92
2013-06-19 23:00:00,None,77,0,355,1,1,292.04,0,0,0,Clear,1363,91
2013-06-20 4:00:00,None,72,4,11,1,1,288.33,0,0,12,Clouds,880,130
2013-06-20 5:00:00,None,72,4,11,8,8,287.83,0,0,12,Clouds,2935,12
2013-06-20 9:00:00,None,53,3,336,8,8,294.2,0,0,0,Clear,5239,22
2013-06-20 10:00:00,None,68,0,45,1,1,294.82,0,0,0,Clear,5024,173
2013-06-20 11:00:00,None,48,2,51,5,5,296.27,0,0,0,Clear,5706,114
2013-06-20 12:00:00,None,46,2,18,9,9,297.8,0,0,0,Clear,5524,175
2013-06-20 13:00:00,None,42,1,339,3,3,298.52,0,0,0,Clear,5595,84
2013-06-20 17:00:00,None,64,2,4,4,4,300.99,0,0,32,Clouds,6065,69
2013-06-20 18:00:00,None,64,2,4,4,4,301.32,0.25,0,0,Rain,5021,242
2013-06-20 23:00:00,None,56,2,18,7,7,295.92,0,0,12,Clouds,1879,82
2013-06-21 0:00:00,None,56,2,18,1,1,295.46,0,0,92,Clouds,878,287
2013-06-21 1:00:00,None,56,2,18,8,8,295.04,0,0,92,Clouds,516,158
2013-06-21 2:00:00,None,63,2,29,2,2,294.73,0,0,44,Clouds,353,132
2013-06-21 3:00:00,None,62,2,29,8,8,294.54,0,0,80,Clouds,324,298
2013-06-21 16:00:00,None,63,2,29,4,4,303.67,0,0,0,Clear,6138,13
2013-06-21 21:00:00,None,80,1,76,5,5,301.25,0,0,20,Clouds,2754,246
2013-06-21 22:00:00,None,80,1,76,6,6,300.39,0,0,20,Clouds,2094,217
2013-06-21 23:00:00,None,80,1,76,2,2,299.8,0,0,20,Clouds,1474,181
2013-06-22 0:00:00,None,82,1,116,1,1,299.57,0,0,92,Rain,1175,216
2013-06-22 2:00:00,None,82,1,116,4,4,298.76,2.29,0,88,Rain,566,159
2013-06-22 3:00:00,None,82,1,116,6,6,295.52,7.54,0,76,Rain,380,233
2013-06-22 3:00:00,None,82,1,134,7,7,295.52,7.54,0,76,Thunderstorm,380,68
2013-06-22 3:00:00,None,69,1,134,6,6,295.52,7.54,0,76,Mist,380,160
2013-06-22 4:00:00,None,82,1,134,9,9,293.51,6.94,0,90,Rain,400,170
2013-06-22 4:00:00,None,67,1,169,9,9,293.51,6.94,0,90,Thunderstorm,400,122
2013-06-22 4:00:00,None,68,1,169,6,6,293.51,6.94,0,90,Mist,400,241
2013-06-22 4:00:00,None,71,1,169,4,4,293.51,6.94,0,90,Squall,400,195
2013-06-22 5:00:00,None,63,2,207,7,7,291.76,16.38,0,76,Rain,635,248
2013-06-22 5:00:00,None,57,1,196,7,7,291.76,16.38,0,76,Thunderstorm,635,256
2013-06-22 5:00:00,None,69,2,207,2,2,291.76,16.38,0,76,Mist,635,149
2013-06-22 6:00:00,None,48,3,228,1,1,291.74,2.16,0,48,Rain,961,121
2013-06-22 6:00:00,None,61,2,237,6,6,291.74,2.16,0,48,Mist,961,204
2013-06-22 7:00:00,None,49,0,195,7,7,291.64,0.25,0,48,Rain,1264,134
2013-06-22 8:00:00,None,52,2,260,2,2,291.57,0,0,48,Rain,1821,248
2013-06-22 9:00:00,None,52,2,260,1,1,292.17,0,0,32,Rain,2803,10
2013-06-22 18:00:00,None,52,2,260,9,9,299.19,0,0,0,Clear,3753,130
2013-06-22 19:00:00,None,53,2,248,9,9,297.79,0,0,0,Clear,3210,98
2013-06-22 23:00:00,None,53,2,248,6,6,293.41,0,0,92,Thunderstorm,1264,29
2013-06-23 0:00:00,None,51,2,243,2,2,293.41,0,0,68,Thunderstorm,1338,282
2013-06-23 1:00:00,None,67,3,240,2,2,293.18,1.78,0,24,Rain,804,186
2013-06-23 1:00:00,None,67,3,240,3,3,293.18,1.78,0,24,Thunderstorm,804,123
2013-06-23 2:00:00,None,72,3,240,1,1,292.92,1.78,0,24,Rain,656,291
2013-06-23 2:00:00,None,67,3,240,8,8,292.92,1.78,0,24,Thunderstorm,656,36
2013-06-23 5:00:00,None,90,4,230,7,7,291.89,2.54,0,76,Rain,635,197
2013-06-23 5:00:00,None,73,4,230,8,8,291.89,2.54,0,76,Mist,635,96
2013-06-23 5:00:00,None,73,4,230,1,1,291.89,2.54,0,76,Thunderstorm,635,89
2013-06-23 6:00:00,None,73,4,230,3,3,291.79,2.16,0,92,Rain,961,189
2013-06-23 7:00:00,None,73,4,230,7,7,291.7,1.52,0,90,Rain,1264,64
2013-06-23 7:00:00,None,64,3,283,1,1,291.7,1.52,0,90,Mist,1264,256
2013-06-23 7:00:00,None,64,3,283,8,8,291.7,1.52,0,90,Drizzle,1264,242
2013-06-23 8:00:00,None,67,4,298,4,4,291.8,0,0,92,Mist,1821,279
2013-06-23 9:00:00,None,70,6,314,1,1,292.82,0,0,90,Clouds,2803,118
2013-06-23 11:00:00,None,53,2,304,3,3,294.06,0,0,64,Rain,3868,247
2013-06-23 12:00:00,None,58,2,304,1,1,294.65,0,0,24,Clouds,4205,164
2013-06-23 16:00:00,None,55,2,294,5,5,299.14,0,0,8,Rain,4603,177
2013-06-23 17:00:00,None,46,4,304,6,6,298.93,0,0,8,Rain,4252,77
2013-06-23 21:00:00,None,46,4,304,8,8,296.58,0,0,0,Clear,2842,274
2013-06-23 22:00:00,None,53,3,308,9,9,295.92,0,0,0,Clear,2064,244
2013-06-23 23:00:00,None,53,3,308,3,3,295.1,0,0,0,Clear,1264,48
2013-06-24 0:00:00,None,53,3,308,8,8,295.17,0,0,8,Clear,766,152
2013-06-24 2:00:00,None,87,1,288,7,7,294.89,0.25,0,92,Rain,350,27
2013-06-24 3:00:00,None,65,1,288,8,8,295.24,0.25,0,64,Rain,324,61
2013-06-24 4:00:00,None,87,1,288,9,9,295.29,0,0,1,Thunderstorm,848,231
2013-06-24 5:00:00,None,67,0,206,1,1,295.2,0,0,90,Thunderstorm,2937,89
2013-06-24 5:00:00,None,98,1,218,2,2,295.2,0,0,90,Rain,2937,190
2013-06-24 6:00:00,None,79,1,218,9,9,294.42,9.14,0,90,Rain,5913,149
2013-06-24 6:00:00,None,99,2,277,5,5,294.42,9.14,0,90,Thunderstorm,5913,218
2013-06-24 7:00:00,None,99,2,277,6,6,294.32,3.05,0,80,Rain,6172,290
2013-06-24 7:00:00,None,99,2,277,2,2,294.32,3.05,0,80,Thunderstorm,6172,131
2013-06-24 7:00:00,None,96,3,306,1,1,294.32,3.05,0,80,Mist,6172,220
2013-06-24 8:00:00,None,96,3,306,2,2,294.23,1.65,0,80,Rain,5866,144
2013-06-24 9:00:00,None,96,3,306,7,7,294.75,0,0,76,Clouds,5284,186
2013-06-24 10:00:00,None,71,2,306,6,6,295.21,0,0,90,Clouds,4764,48
2013-06-24 11:00:00,None,78,5,305,2,2,295.82,44.45,0,76,Rain,4802,84
2013-06-24 12:00:00,None,65,2,222,8,8,296.72,0,0,0,Clear,5116,58
2013-06-24 13:00:00,None,72,0,68,5,5,297.85,0,0,0,Clear,5053,226
2013-06-24 14:00:00,None,66,2,20,8,8,299,0,0,0,Clear,5457,255
2013-06-24 15:00:00,None,72,7,336,1,1,300.11,0,0,75,Clouds,5656,240
2013-06-24 16:00:00,None,61,4,320,3,3,300.97,0,0,36,Clouds,6366,264
2013-06-24 17:00:00,None,69,8,359,7,7,300.53,0.25,0,36,Rain,5918,212
2013-06-24 18:00:00,None,69,8,359,2,2,300.19,0,0,76,Clouds,4396,153
2013-06-24 19:00:00,None,68,6,5,5,5,299.83,0,0,76,Clouds,3277,16
2013-06-24 20:00:00,None,68,6,5,3,3,299.21,0,0,76,Clouds,2883,110
2013-06-24 21:00:00,None,68,0,225,2,2,297.52,0,0,56,Rain,2473,237
2013-06-24 22:00:00,None,67,3,10,6,6,295.33,0,0,56,Rain,1853,112
2013-06-24 23:00:00,None,64,2,340,2,2,294.28,0,0,56,Rain,1116,101
2013-06-25 0:00:00,None,67,3,10,7,7,293.48,0,0,44,Clouds,602,287
2013-06-25 1:00:00,None,67,1,37,1,1,292.84,0,0,0,Clear,377,196
2013-06-25 2:00:00,None,71,2,20,8,8,292.32,0,0,0,Clear,278,155
2013-06-25 3:00:00,None,71,0,353,5,5,291.74,0,0,0,Clear,370,276
2013-06-25 4:00:00,None,74,1,6,3,3,290.55,0,0,0,Mist,830,128
2013-06-25 5:00:00,None,71,5,320,4,4,290.11,0,0,0,Clear,2929,273
2013-06-25 6:00:00,None,74,1,6,8,8,290.26,0,0,0,Fog,6386,285
2013-06-25 6:00:00,None,72,2,345,8,8,290.26,0,0,0,Mist,6386,212
2013-06-25 7:00:00,None,81,0,241,1,1,291.36,0,0,0,Mist,6483,68
2013-06-25 8:00:00,None,72,2,345,5,5,293.71,0,0,0,Clear,6266,162
2013-06-25 9:00:00,None,75,5,330,1,1,296.05,0,0,0,Clear,5473,195
2013-06-25 10:00:00,None,75,1,180,9,9,298.16,0,0,0,Clear,4698,124
2013-06-25 11:00:00,None,75,4,332,4,4,298.96,0,0,0,Clear,5076,284
2013-06-25 12:00:00,None,66,6,331,4,4,300.1,0,0,0,Clear,5341,245
2013-06-25 13:00:00,None,81,6,331,2,2,300.02,0,0,0,Clear,5382,75
2013-06-25 14:00:00,None,66,6,331,1,1,299.01,3.81,0,0,Rain,5697,272
2013-06-25 14:00:00,None,61,6,331,9,9,299.01,3.81,0,0,Thunderstorm,5697,60
2013-06-25 15:00:00,None,61,6,331,2,2,298.53,0,0,12,Rain,6214,241
2013-06-25 16:00:00,None,61,6,331,5,5,298.64,0,0,75,Clouds,6724,22
2013-06-25 17:00:00,None,69,6,352,8,8,297.55,0,0,12,Clouds,6261,29
2013-06-25 18:00:00,None,69,6,352,8,8,298.06,0,0,32,Clouds,4533,222
2013-06-25 19:00:00,None,83,6,352,1,1,297.69,0,0,32,Clouds,3442,279
2013-06-25 20:00:00,None,68,4,350,4,4,297.08,0,0,32,Clouds,3080,49
2013-06-25 21:00:00,None,76,0,359,8,8,296.2,0,0,44,Rain,2764,144
2013-06-25 22:00:00,None,68,4,350,9,9,295.28,0,0,44,Rain,2016,271
2013-06-25 23:00:00,None,78,0,299,7,7,294.34,0,0,44,Rain,1195,190
2013-06-26 0:00:00,None,72,4,347,9,9,293.29,0,0,20,Clouds,675,236
2013-06-26 1:00:00,None,72,4,347,2,2,292.97,0,0,0,Clear,412,274
2013-06-26 2:00:00,None,78,3,343,8,8,292.45,0,0,0,Clear,308,115
2013-06-26 3:00:00,None,78,3,343,5,5,291.94,0,0,36,Clouds,370,105
2013-06-26 4:00:00,None,78,3,343,3,3,291.87,0,0,36,Clouds,798,132
2013-06-26 5:00:00,None,80,3,338,8,8,291.49,0,0,36,Mist,2993,286
2013-06-26 6:00:00,None,84,3,338,1,1,291.13,0,0,92,Clouds,6134,46
2013-06-26 7:00:00,None,80,3,338,1,1,291.88,0,0,92,Clouds,6605,277
2013-06-26 8:00:00,None,76,0,292,4,4,292.94,0,0,92,Clouds,5378,207
2013-06-26 9:00:00,None,66,1,360,1,1,295.01,0,0,36,Clouds,5692,264
2013-06-26 10:00:00,None,63,1,307,7,7,296.85,0,0,36,Clouds,4904,24
2013-06-26 11:00:00,None,60,1,254,7,7,298.09,0,0,36,Clouds,5192,94
2013-06-26 12:00:00,None,58,1,349,1,1,299.48,0,0,36,Clouds,5347,101
2013-06-26 13:00:00,None,53,1,360,4,4,299.8,0,0,36,Clouds,5303,109
2013-06-26 14:00:00,None,52,1,274,5,5,301.13,0,0,36,Clouds,5866,183
2013-06-26 15:00:00,None,48,1,268,4,4,301.66,0,0,48,Clouds,5941,224
2013-06-26 16:00:00,None,46,2,315,4,4,301.91,0,0,48,Clouds,6400,95
2013-06-26 17:00:00,None,46,2,360,6,6,302.17,0,0,48,Clouds,5992,91
2013-06-26 18:00:00,None,65,3,329,4,4,302.26,0,0,80,Clouds,4663,126
2013-06-26 19:00:00,None,59,1,14,2,2,301.22,0,0,80,Clouds,3664,176
2013-06-26 20:00:00,None,76,1,308,8,8,301.06,0,0,80,Clouds,3193,251
2013-06-26 21:00:00,None,76,1,308,7,7,299.54,0,0,56,Clouds,2970,287
2013-06-26 22:00:00,None,93,1,281,7,7,298.37,0,0,56,Clouds,2205,143
2013-06-26 23:00:00,None,89,1,281,4,4,297.76,0,0,56,Clouds,1403,189
2013-06-27 0:00:00,None,85,1,281,2,2,297.1,0,0,76,Clouds,713,174
2013-06-27 1:00:00,None,85,1,281,5,5,296.78,0,0,76,Clouds,488,221
2013-06-27 2:00:00,None,88,1,274,1,1,296.59,0,0,0,Clear,336,15
2013-06-27 3:00:00,None,88,1,274,1,1,296.34,0,0,48,Clouds,367,82
2013-06-27 4:00:00,None,93,1,274,4,4,295.89,0,0,48,Mist,870,86
2013-06-27 5:00:00,None,87,1,243,2,2,295.66,0,0,75,Mist,2961,292
2013-06-27 6:00:00,None,94,1,243,7,7,295.47,0,0,88,Mist,6054,224
2013-06-27 7:00:00,None,87,1,243,8,8,295.55,0,0,88,Clouds,5952,174
2013-06-27 8:00:00,None,91,1,187,4,4,296.78,0,0,88,Mist,6208,183
2013-06-27 9:00:00,None,76,1,187,2,2,297.81,0,0,44,Mist,5572,107
2013-06-27 10:00:00,None,76,1,187,7,7,298.61,0,0,44,Clouds,4801,34
2013-06-27 11:00:00,None,71,2,184,2,2,300.29,0,0,44,Haze,5139,160
2013-06-27 13:00:00,None,71,2,184,1,1,300.64,1.02,0,44,Rain,5306,229
2013-06-27 14:00:00,None,67,3,185,7,7,300.96,5.84,0,44,Rain,5849,163
2013-06-27 14:00:00,None,63,3,186,2,2,300.96,5.84,0,44,Thunderstorm,5849,85
2013-06-27 15:00:00,None,41,1,208,5,5,302.46,0,0,12,Rain,6112,240
2013-06-27 16:00:00,None,43,2,165,6,6,303.25,0,0,12,Rain,6337,12
2013-06-27 17:00:00,None,41,2,176,2,2,302.61,0,0,12,Rain,5920,82
2013-06-27 18:00:00,None,60,2,170,8,8,302.44,0,0,0,Rain,5163,120
2013-06-27 19:00:00,None,52,2,170,5,5,301.84,0,0,0,Rain,3771,81
2013-06-27 20:00:00,None,63,3,160,5,5,300.41,0,0,0,Rain,3346,264
2013-06-27 21:00:00,None,63,3,160,7,7,298.9,0,0,12,Clouds,3146,227
2013-06-27 22:00:00,None,63,3,160,9,9,297.62,0,0,12,Clouds,2449,217
2013-06-27 23:00:00,None,67,3,198,8,8,296.69,0,0,12,Clouds,1427,258
2013-06-28 0:00:00,None,91,3,198,3,3,295.66,0,0,8,Clear,792,299
2013-06-28 1:00:00,None,67,3,198,5,5,294.36,0,0,32,Clouds,497,74
2013-06-28 2:00:00,None,79,2,223,6,6,293.46,0,0,32,Clouds,370,294
2013-06-28 3:00:00,None,73,3,183,4,4,292.69,0,0,48,Clouds,378,13
2013-06-28 4:00:00,None,94,3,183,2,2,293.26,0,0,48,Clouds,785,205
2013-06-28 5:00:00,None,95,3,164,2,2,293.51,0,0,48,Clouds,2746,128
2013-06-28 6:00:00,None,95,3,164,9,9,294.55,0,0,12,Clouds,5365,199
2013-06-28 7:00:00,None,95,3,164,2,2,294.93,0,0,12,Clouds,6507,175
2013-06-28 8:00:00,None,100,2,180,4,4,295.89,0,0,12,Clouds,5678,241
2013-06-28 9:00:00,None,75,2,178,4,4,298.01,0,0,0,Clear,5274,139
2013-06-28 10:00:00,None,75,2,178,3,3,299.68,0,0,1,Clear,4816,101
2013-06-28 11:00:00,None,80,2,178,1,1,300.15,0,0,1,Clear,5301,134
2013-06-28 13:00:00,None,80,2,178,9,9,301.94,0,0,0,Clear,5602,216
2013-06-28 14:00:00,None,79,2,178,9,9,302.36,0,0,0,Clear,6112,123
2013-06-28 15:00:00,None,76,2,188,4,4,302.7,0.25,0,0,Rain,6134,110
2013-06-28 16:00:00,None,76,2,188,1,1,302.59,0,0,0,Clear,6277,41
2013-06-28 17:00:00,None,77,2,188,7,7,302.26,0,0,0,Clear,5628,140
2013-06-28 18:00:00,None,76,1,212,4,4,302.04,0.25,0,12,Rain,4742,26
2013-06-28 19:00:00,None,79,1,212,4,4,301.41,0.25,0,12,Rain,3767,257
2013-06-28 20:00:00,None,81,1,212,4,4,300.46,0.25,0,12,Rain,3147,73
2013-06-28 21:00:00,None,84,1,208,3,3,299.29,0.25,0,0,Rain,3143,87
2013-06-28 22:00:00,None,86,1,208,2,2,297.18,0,0,0,Clear,3000,209
2013-06-28 23:00:00,None,90,1,208,1,1,296.33,0,0,0,Clear,1962,50
2013-06-29 0:00:00,None,91,1,283,2,2,295.8,0,0,0,Clear,1164,267
2013-06-29 1:00:00,None,93,1,283,8,8,295,0,0,0,Clear,779,190
2013-06-29 2:00:00,None,93,1,283,8,8,293.92,0.25,0,0,Rain,627,299
2013-06-29 3:00:00,None,94,1,178,5,5,293.37,0,0,0,Clear,410,134
2013-06-29 4:00:00,None,95,1,178,6,6,293.12,0.25,0,0,Rain,411,121
2013-06-29 5:00:00,None,95,1,178,8,8,292.94,0,0,0,Clear,877,244
2013-06-29 6:00:00,None,95,1,253,6,6,292.7,0,0,0,Clear,1452,211
2013-06-29 7:00:00,None,95,1,253,2,2,293.31,0.25,0,0,Rain,1964,49
2013-06-29 8:00:00,None,95,1,253,2,2,294.2,0,0,0,Clear,2801,208
2013-06-29 9:00:00,None,94,3,337,7,7,294.27,0,0,36,Clouds,3627,135
2013-06-29 10:00:00,None,86,2,301,9,9,294.47,0,0,36,Clouds,4024,83
2013-06-29 11:00:00,None,82,2,301,3,3,294.85,0,0,36,Clouds,4461,188
2013-06-29 12:00:00,None,68,3,316,2,2,295.19,0,0,88,Clouds,4800,14
2013-06-29 13:00:00,None,68,3,316,9,9,295.42,0,0,88,Clouds,5001,127
2013-06-29 14:00:00,None,68,3,316,9,9,296.63,0,0,88,Clouds,5234,241
2013-06-29 15:00:00,None,51,1,306,5,5,297.8,0,0,92,Clouds,4623,158
2013-06-29 16:00:00,None,65,5,285,7,7,297.85,0,0,92,Clouds,4450,210
2013-06-29 17:00:00,None,36,6,300,4,4,297.69,1.02,0,92,Rain,4270,40
2013-06-29 18:00:00,None,33,6,280,1,1,297.26,0,0,92,Clouds,4198,246
2013-06-29 19:00:00,None,41,3,290,4,4,294.29,3.56,0,92,Rain,3667,164
2013-06-29 20:00:00,None,48,2,280,7,7,293.07,0,0,88,Thunderstorm,3250,207
2013-06-29 20:00:00,None,56,2,270,3,3,293.07,0,0,88,Rain,3250,116
2013-06-29 22:00:00,None,59,3,280,2,2,292.92,0,0,88,Clouds,3309,168
2013-06-29 23:00:00,None,62,4,291,4,4,292.41,0,0,88,Rain,2463,178
2013-06-30 0:00:00,None,66,3,289,4,4,291.63,0,0,92,Rain,1556,267
2013-06-30 1:00:00,None,66,3,289,2,2,291.54,0,0,92,Rain,887,71
2013-06-30 2:00:00,None,80,3,289,9,9,291.5,0,0,92,Rain,734,158
2013-06-30 3:00:00,None,74,3,280,6,6,291.57,0.25,0,92,Rain,391,171
2013-06-30 4:00:00,None,88,3,280,3,3,291.24,7.37,0,90,Rain,354,95
2013-06-30 4:00:00,None,74,3,280,2,2,291.24,7.37,0,90,Mist,354,22
2013-06-30 4:00:00,None,92,2,252,8,8,291.24,7.37,0,90,Thunderstorm,354,284
2013-06-30 5:00:00,None,80,2,252,2,2,290.49,2.54,0,90,Rain,520,133
2013-06-30 5:00:00,None,80,2,252,4,4,290.49,2.54,0,90,Mist,520,113
2013-06-30 6:00:00,None,71,2,244,6,6,289.88,1.35,0,90,Rain,905,58
2013-06-30 6:00:00,None,71,2,244,1,1,289.88,1.35,0,90,Mist,905,12
2013-06-30 6:00:00,None,71,2,244,3,3,289.88,1.35,0,90,Drizzle,905,259
2013-06-30 7:00:00,None,71,2,289,9,9,289.8,0.51,0,90,Rain,1170,262
2013-06-30 7:00:00,None,40,1,216,8,8,289.8,0.51,0,90,Drizzle,1170,220
2013-06-30 8:00:00,None,71,2,289,4,4,289.88,0,0,68,Rain,1973,80
2013-06-30 9:00:00,None,35,1,326,3,3,290.57,0,0,90,Clouds,3245,280
2013-06-30 10:00:00,None,62,3,292,6,6,292.08,0,0,80,Rain,4123,47
2013-06-30 11:00:00,None,40,2,188,8,8,294.19,0,0,80,Rain,4174,162
2013-06-30 12:00:00,None,38,0,126,4,4,295.18,0,0,32,Clouds,4323,224
2013-06-30 13:00:00,None,58,3,305,9,9,295.8,0,0,32,Clouds,4306,19
2013-06-30 14:00:00,None,51,3,305,8,8,296.81,0,0,32,Clouds,4368,109
2013-06-30 15:00:00,None,53,2,311,4,4,296.95,0,0,44,Clouds,4397,243
2013-06-30 16:00:00,None,65,2,311,1,1,297.06,0,0,44,Clouds,4452,208
2013-06-30 17:00:00,None,65,2,311,5,5,297.14,0,0,44,Clouds,4162,183
2013-06-30 18:00:00,None,80,1,262,5,5,296.97,0,0,68,Clouds,3923,226
2013-06-30 19:00:00,None,80,1,262,9,9,296.17,0,0,68,Clouds,3289,49
2013-06-30 20:00:00,None,87,1,262,9,9,294.91,0,0,68,Clouds,3065,195
2013-06-30 21:00:00,None,81,2,230,1,1,293.92,0,0,68,Clouds,2892,289
2013-06-30 22:00:00,None,78,0,336,8,8,292.78,0,0,68,Clouds,2131,78
2013-06-30 23:00:00,None,85,1,311,2,2,291.17,0,0,68,Clouds,1389,258
2013-07-01 0:00:00,None,82,1,322,2,2,289.58,0,0,8,Clear,791,94
2013-07-01 1:00:00,None,87,1,311,6,6,288.22,0,0,12,Clouds,444,177
2013-07-01 2:00:00,None,81,0,352,8,8,287.66,0,0,12,Clouds,401,38
2013-07-01 3:00:00,None,75,1,351,9,9,286.92,0,0,68,Clouds,341,46
2013-07-01 4:00:00,None,58,2,3,9,9,286.91,0,0,68,Clouds,828,29
2013-07-01 5:00:00,None,54,2,360,7,7,286.25,0,0,68,Clouds,2815,155
2013-07-01 6:00:00,None,62,3,354,4,4,286.46,0,0,1,Clear,5880,269
2013-07-01 7:00:00,None,45,2,274,8,8,289.15,0,0,75,Clouds,6783,148
2013-07-01 8:00:00,None,62,3,354,8,8,291.59,0,0,1,Clear,5742,264
2013-07-01 9:00:00,None,40,1,318,5,5,294.15,0,0,1,Clear,4764,95
2013-07-01 10:00:00,None,40,1,333,7,7,295.6,0,0,1,Clear,4669,61
2013-07-01 11:00:00,None,55,3,345,4,4,297.15,0,0,1,Clear,4863,151
2013-07-01 12:00:00,None,50,3,339,7,7,298.15,0,0,1,Clear,5184,131
2013-07-01 13:00:00,None,50,3,339,7,7,299.15,0,0,1,Clear,5154,160
2013-07-01 14:00:00,None,50,3,339,1,1,300.15,0,0,40,Clouds,5408,157
2013-07-01 15:00:00,None,53,3,345,3,3,300.15,0,0,1,Clear,4874,92
2013-07-01 16:00:00,None,68,3,345,8,8,300.15,0,0,1,Clear,6378,158
2013-07-01 17:00:00,None,53,3,345,2,2,300.15,0,0,1,Clear,5827,179
2013-07-01 18:00:00,None,81,1,339,7,7,299.16,0,0,75,Clouds,4646,279
2013-07-01 19:00:00,None,57,1,339,2,2,299.15,0,0,40,Clouds,3369,237
2013-07-01 20:00:00,None,89,1,339,6,6,297.86,0,0,1,Clear,2917,14
2013-07-01 21:00:00,None,63,3,6,9,9,293.81,0,0,1,Clear,2524,161
2013-07-01 22:00:00,None,63,3,6,3,3,291.81,0,0,1,Clear,1862,230
2013-07-01 23:00:00,None,63,3,6,6,6,291.14,0,0,1,Clear,1250,166
2013-07-02 0:00:00,None,70,3,8,4,4,290.47,0,0,1,Clear,602,267
2013-07-02 1:00:00,None,70,3,8,6,6,289.81,0,0,1,Clear,448,15
2013-07-02 2:00:00,None,70,3,8,7,7,288.81,0,0,1,Clear,333,299
2013-07-02 3:00:00,None,68,1,4,2,2,288.82,0,0,1,Clear,357,213
2013-07-02 4:00:00,None,68,1,4,8,8,288.49,0,0,40,Clouds,806,287
2013-07-02 5:00:00,None,48,1,1,2,2,288.81,0,0,40,Clouds,2952,143
2013-07-02 6:00:00,None,63,3,341,6,6,289.49,0,0,1,Clear,6080,86
2013-07-02 7:00:00,None,44,1,315,3,3,291.65,0,0,1,Clear,6759,125
2013-07-02 8:00:00,None,63,3,341,8,8,293.66,0,0,1,Clear,5704,210
2013-07-02 9:00:00,None,57,3,330,3,3,295.79,0,0,1,Clear,5225,96
2013-07-02 10:00:00,None,57,3,330,9,9,297.11,0,0,1,Clear,4597,77
2013-07-02 11:00:00,None,57,3,330,6,6,298.79,0,0,1,Clear,5031,110
2013-07-02 12:00:00,None,54,2,337,4,4,300.15,0,0,1,Clear,5109,171
2013-07-02 13:00:00,None,54,2,337,8,8,300.79,0,0,1,Clear,5310,80
2013-07-02 14:00:00,None,43,2,337,3,3,301.15,0,0,40,Clouds,5489,182
2013-07-02 15:00:00,None,63,1,345,9,9,301.15,0,0,40,Clouds,6041,178
2013-07-02 16:00:00,None,61,1,345,2,2,300.83,0,0,40,Clouds,6432,112
2013-07-02 17:00:00,None,72,1,39,5,5,300.47,0,0,1,Clear,6098,237
2013-07-02 18:00:00,None,71,2,89,9,9,300.11,0,0,1,Clear,5000,142
2013-07-02 19:00:00,None,71,1,39,8,8,299.11,0,0,1,Clear,3529,69
2013-07-02 20:00:00,None,71,1,39,6,6,297.11,0,0,1,Clear,3074,154
2013-07-02 21:00:00,None,82,1,43,1,1,294.59,0,0,1,Clear,2789,220
2013-07-02 22:00:00,None,82,1,43,7,7,292.61,0,0,1,Clear,2090,118
2013-07-02 23:00:00,None,82,1,43,2,2,291.11,0,0,1,Clear,1311,202
2013-07-03 0:00:00,None,81,1,73,3,3,290.39,0,0,1,Clear,705,192
2013-07-03 1:00:00,None,93,1,73,3,3,290.12,0,0,1,Clear,426,18
2013-07-03 2:00:00,None,81,1,73,7,7,289.63,0,0,1,Clear,364,141
2013-07-03 3:00:00,None,75,1,109,1,1,289.15,0,0,1,Clear,376,83
2013-07-03 4:00:00,None,69,1,109,9,9,288.13,0,0,1,Clear,823,105
2013-07-03 5:00:00,None,62,1,109,6,6,287.92,0,0,20,Clouds,2866,138
2013-07-03 6:00:00,None,64,2,167,7,7,287.86,0,0,40,Clouds,5661,231
2013-07-03 8:00:00,None,58,1,186,3,3,287.788,0,0,0,Clear,5621,137
2013-07-03 9:00:00,None,58,1,186,3,3,294.07,0,0,1,Clear,5083,16
2013-07-03 10:00:00,None,47,2,262,6,6,296.11,0,0,40,Clouds,4713,234
2013-07-03 11:00:00,None,47,2,262,7,7,297.79,0,0,1,Clear,5123,125
2013-07-03 12:00:00,None,47,2,262,1,1,299.15,0,0,1,Clear,5440,112
2013-07-03 13:00:00,None,42,2,208,4,4,299.47,0,0,1,Clear,5281,235
2013-07-03 14:00:00,None,53,1,141,6,6,300.15,0,0,1,Clear,6038,62
2013-07-03 15:00:00,None,53,1,141,9,9,300.79,0,0,1,Clear,6214,12
2013-07-03 16:00:00,None,56,2,182,6,6,300.79,0,0,1,Clear,6321,41
2013-07-03 17:00:00,None,64,2,182,6,6,300.79,0,0,1,Clear,5553,267
2013-07-03 18:00:00,None,70,2,182,6,6,300.1,0,0,1,Clear,4579,89
2013-07-03 19:00:00,None,70,4,216,8,8,299.47,0,0,1,Clear,3539,133
2013-07-03 20:00:00,None,69,4,216,1,1,297.47,0,0,1,Clear,3133,269
2013-07-03 21:00:00,None,70,4,216,4,4,295.39,0,0,40,Clouds,3077,219
2013-07-03 22:00:00,None,91,2,182,4,4,292.15,0,0,1,Clear,2474,54
2013-07-03 23:00:00,None,88,5,160,2,2,290.86,0,0,1,Clear,1754,281
2013-07-04 0:00:00,Independence Day,94,2,176,9,9,290.08,0,0,1,Clear,1060,236
